Initial_temp;Epochs;Time[ms];Distance;Path
gr17.txt;2085;[0 3 12 6 7 5 16 13 14 2 10 9 1 4 8 11 15 0]  (2 zamiana) (chlodzenie geometryczne) (n=17)
9725858.0000;26055;161.3960;2926
10418590.0000;20253;109.3060;2961
7988276.0000;18147;69.5190;2962
9417466.0000;18077;61.9590;2972
11539388.0000;19499;68.7820;2715
11718900.0000;28834;100.2650;2870
12434646.0000;23098;75.7680;2808
11237900.0000;16469;51.2930;2856
11978962.0000;15507;57.2670;2999
9753476.0000;25387;79.0980;3012
11668268.0000;21276;70.9190;2820
11435824.0000;27491;92.6760;2806
11042278.0000;14022;52.6620;3007
12110144.0000;25050;88.8150;2853
8469276.0000;16659;56.5130;2941
11389795.0000;12030;40.8680;2916
12310368.0000;22784;81.0570;3035
9668323.0000;20062;67.9230;2896
10842054.0000;26269;96.6580;2974
10529059.0000;16711;67.9550;3028
10637226.0000;35762;136.2140;2778
10535963.0000;26820;82.7680;2999
9666021.0000;20206;91.4080;2845
9776490.0000;13232;38.3890;2835
11603828.0000;17318;88.7340;3011
11109020.0000;14903;50.5120;2893
10968633.0000;21092;81.7100;2700
10126308.0000;14457;44.3910;3084
11138939.0000;19486;101.9100;2903
9723557.0000;12081;38.9100;2969
10927207.0000;22279;66.5640;3096
8280558.0000;19264;118.1020;2983
10789121.0000;11067;36.1600;3162
11907617.0000;31794;150.0390;2909
11396699.0000;32019;127.9240;2908
11053786.0000;14498;47.8620;2905
11599225.0000;11743;40.0140;3092
11035374.0000;21111;69.1950;2957
12167679.0000;12239;40.2420;2983
11375986.0000;15790;92.7830;2759
10066471.0000;25056;96.5400;2541
11203379.0000;19496;70.4710;2681
9893863.0000;21994;83.6200;2986
8114855.0000;11524;42.0250;3014
10961728.0000;11276;114.7140;2818
10607308.0000;25622;105.5160;2804
11962852.0000;25882;98.1410;2963
11189570.0000;12333;45.5320;2728
10464619.0000;19322;72.4780;2770
12107842.0000;13214;41.5820;2984
10683255.0000;11049;37.3860;2717
9916877.0000;22245;81.5570;2898
9965208.0000;16975;62.8850;2965
12430043.0000;11652;40.2220;3074
11150446.0000;21774;74.0230;2907
9596978.0000;11149;38.9490;2814
9111376.0000;36202;127.1290;2930
10892685.0000;15868;56.9940;2863
12377110.0000;21355;69.6750;3041
11585417.0000;39520;112.5050;2762
12328780.0000;10450;30.4350;2867
11946742.0000;30563;86.5060;3010
8991701.0000;15084;42.5790;3028
11808656.0000;12928;38.6060;2964
10508346.0000;10065;28.8920;3060
9562457.0000;18157;51.4050;2935
11491058.0000;17413;51.1760;2993
11880000.0000;10195;31.0150;3084

gr17.txt;2085;[0 3 12 6 7 5 16 13 14 2 10 9 1 4 8 11 15 0]  (3 zamiana) (chlodzenie logarytmiczne) (n=17)
10347246.0000;15823;70.6400;2867
11702790.0000;18191;80.3450;2971
12349493.0000;16428;68.5010;2998
9859342.0000;17900;72.6620;2793
9834026.0000;11472;47.5880;3099
12259737.0000;19109;81.7320;2653
10034251.0000;14899;62.0950;2887
10800628.0000;22495;93.6060;3022
9794901.0000;19089;83.7260;2935
10006633.0000;30313;132.9340;2954
9999729.0000;26805;118.0350;2750
10091786.0000;22892;108.5930;2973
10720078.0000;19643;93.9020;2880
8648788.0000;15188;69.3100;2952
11230996.0000;24021;103.7090;3037
10699365.0000;22252;93.8050;2808
10333437.0000;10402;43.6570;2972
10096389.0000;16258;68.7100;2984
8082635.0000;16839;71.4280;3009
11313848.0000;14943;65.8270;2833
10901891.0000;11462;48.5400;2828
10402480.0000;12523;54.8010;3078
10747695.0000;10703;45.5330;2938
11774134.0000;28517;118.2200;2809
11507168.0000;21752;90.4900;2895
11415111.0000;26495;115.2420;2731
9695940.0000;11901;52.3650;3047
9231050.0000;17663;74.9400;2748
12001976.0000;20710;89.7070;2957
11111321.0000;23943;103.6860;2905
12450756.0000;25137;104.5840;2945
10006633.0000;17507;76.2080;3035
11035374.0000;14991;62.1360;2948
11728106.0000;19562;80.6920;3037
10344944.0000;10340;44.2250;2944
9458892.0000;21993;90.6950;2857
10425494.0000;13876;57.5680;3022
12377110.0000;10648;46.6410;3042
10305820.0000;16685;73.9260;2912
9530237.0000;10041;43.2880;2938
10310423.0000;17617;74.4740;2955
11875397.0000;23166;95.9710;2844
11086006.0000;12232;50.7960;2890
9843232.0000;35782;147.2960;2987
11921426.0000;18152;77.2460;3000
12255134.0000;11549;49.6160;2727
10213762.0000;10383;42.8130;2942
10025045.0000;16685;70.0020;2965
9647610.0000;17486;76.6340;2847
9405959.0000;14897;73.3740;2832
10653336.0000;28293;131.0360;2965
10809834.0000;15164;67.2950;2893
9132089.0000;13259;60.8510;3099
8759256.0000;13418;58.8910;2819
10786819.0000;14424;62.0610;2891
10779915.0000;22753;93.9790;2808
11707393.0000;31835;133.7190;2972
11649857.0000;26741;110.8170;2856
11035374.0000;24061;100.9800;2736
11774134.0000;17298;76.5670;2766
11323053.0000;12047;53.0120;3103
10179241.0000;13454;57.1630;3221
11044580.0000;18158;74.3890;3010
12616459.0000;14020;59.0320;2999
8591252.0000;15852;72.0170;2980
10257490.0000;10222;43.5970;3062
9877753.0000;15067;62.5780;2909
11606130.0000;20305;87.1680;2834
9831724.0000;18562;78.0630;3007
11224092.0000;15761;68.2110;3068
10160829.0000;19649;83.2240;2973
10908795.0000;14112;58.7670;2885
10094088.0000;29997;124.8100;2986
11062991.0000;15632;65.6400;2794
10174638.0000;21808;91.2590;2842
9217242.0000;31151;129.9330;2851
10763805.0000;20958;89.1090;2922
11813259.0000;21125;93.7650;3038
9231050.0000;18616;82.1490;3026
10342643.0000;14197;60.4520;2903
10867369.0000;11601;49.0840;2866
9104471.0000;19643;82.2700;2803
8450864.0000;17871;76.2110;2909
10717776.0000;21776;89.9870;2980
12001976.0000;13086;56.2010;2959
10775312.0000;15926;66.5940;2949
11583115.0000;17476;74.4200;2941
10837451.0000;10768;46.6020;2874
12388617.0000;10744;46.6740;2756
11267819.0000;19364;85.5580;2776
11079101.0000;18950;83.0950;2830
10993948.0000;11002;47.4820;2822
11339163.0000;15576;68.0490;2960
11090609.0000;11556;51.8030;2866
11157350.0000;11115;46.4800;3081
12091732.0000;11214;49.6330;2897
11304642.0000;13309;103.0930;2775
11035374.0000;17552;74.0610;3052
10920302.0000;21955;92.7960;2972
9875452.0000;11186;49.7280;2987

gr21.txt;2707;[0 6 7 5 15 4 8 2 1 20 14 13 12 17 9 16 18 19 10 3 11 0]  (2 zamiana) (chlodzenie geometryczne) (n=21)
15546184.0000;20319;56.5020;4679
20160558.0000;27301;76.0060;5166
16770547.0000;24876;68.4350;5215
17345905.0000;21301;60.5430;4851
17269958.0000;12510;38.3850;5089
19113406.0000;15920;46.1090;5293
18319412.0000;17149;53.5570;5056
18291794.0000;10839;32.0860;5203
19654243.0000;14645;44.3410;5295
15896002.0000;19454;57.2530;4594
16901728.0000;18966;55.3230;4860
17686517.0000;23055;63.9700;5125
18501225.0000;15089;42.8720;5198
17997211.0000;16066;47.5060;4846
18376947.0000;23048;65.1840;5184
16749834.0000;14180;39.4470;5008
17026006.0000;14666;41.0700;5101
16993786.0000;13702;38.8730;5223
17912058.0000;14095;41.1750;5270
16777451.0000;18299;51.4190;5053
18052445.0000;19729;58.0810;5004
17750957.0000;10693;32.8460;5178
15672763.0000;17305;52.4410;5150
15764820.0000;10527;33.1890;5090
17638187.0000;28626;81.2380;4969
16998389.0000;14443;49.1110;5183
16584131.0000;12296;41.8420;5045
17790082.0000;20804;66.0900;5129
17120365.0000;22470;68.6160;4671
19129516.0000;10136;30.6830;5316
16294150.0000;14397;42.9400;4981
17502403.0000;17925;52.4990;5088
19315932.0000;18884;53.6890;5124
16142255.0000;14342;42.1300;5097
16745231.0000;21960;60.7670;5320
16043294.0000;19314;54.4520;4786
18480512.0000;34025;92.9970;5086
17808493.0000;10531;30.5360;4971
18126091.0000;10661;31.0180;4895
16215901.0000;22187;64.6150;5023
18600186.0000;17253;50.5170;4932
17398838.0000;28303;78.8500;4917
14876467.0000;28246;80.3930;5184
21714026.0000;19809;56.3180;4943
16565719.0000;12700;37.8570;5202
18452895.0000;22322;63.8410;5056
18899373.0000;20867;61.3740;5130
17941976.0000;10139;30.6950;5048
15078993.0000;13090;37.9820;5354
17693422.0000;10906;31.6880;5166
17909756.0000;21609;60.1170;5044
17935072.0000;17434;47.7260;4874
18798110.0000;13181;36.1690;5139
17516211.0000;16439;46.5660;5091
15822356.0000;14618;43.0630;5204
18528842.0000;23047;68.2740;5039
17458675.0000;23645;64.6220;4892
19490841.0000;24954;75.7440;5364
17656599.0000;12550;37.6400;5159
18427579.0000;13533;39.3460;4924
18445990.0000;16606;48.2060;5106
18717560.0000;12221;34.6570;5093
17260752.0000;13821;39.4280;4851
16933948.0000;19277;54.8440;4872
19345851.0000;11835;35.7600;5116
15373577.0000;11609;34.3840;5340
16662379.0000;12662;35.4160;5257
18579474.0000;22118;61.8500;5039
21058118.0000;15168;44.6200;5393
17306781.0000;20365;60.0830;4884
18968416.0000;19056;57.2240;4768
18123790.0000;19125;55.5120;5161
16220504.0000;19799;58.2820;4500
16521992.0000;19822;54.8620;5062
20735917.0000;14317;40.8500;4939
17081240.0000;13897;40.9150;5236
18277986.0000;10047;29.9510;4911
18075460.0000;18096;52.8680;4841
18185928.0000;25142;72.1190;5012
17566843.0000;10513;29.7330;5281
20132941.0000;10727;30.3720;5204
17762465.0000;12837;35.5790;5170
18294096.0000;10838;30.1350;5261
14222860.0000;14338;40.3080;5376
18782000.0000;13994;46.7740;4888
15398892.0000;20487;65.6300;4953
17801589.0000;20484;65.0910;4986
16708408.0000;12488;37.9150;4949
17780876.0000;21092;62.0270;4843
16904030.0000;23045;67.1630;4825
19990252.0000;10169;30.9400;5080
14899481.0000;10005;30.3870;5202
17932771.0000;19548;57.1340;5353
15138830.0000;20036;56.0750;5221
17394235.0000;19567;55.1570;5104
18584076.0000;16961;47.9750;4855
17870632.0000;14236;41.3200;5248
15856878.0000;14794;44.1860;5094
17767067.0000;12876;38.0040;5070
18830330.0000;10251;30.6170;5373

gr21.txt;2707;[0 6 7 5 15 4 8 2 1 20 14 13 12 17 9 16 18 19 10 3 11 0]  (3 zamiana) (chlodzenie geometryczne) (n=21)
17790082.0000;10938;46.2560;5023
17767067.0000;12034;49.7170;4845
17118063.0000;10986;46.6130;4852
15709586.0000;13742;56.7770;5285
17072035.0000;21280;87.3600;4937
15868385.0000;22643;97.0500;4878
16528896.0000;20821;89.7280;5029
18669229.0000;20155;89.8380;4975
18630105.0000;13826;60.5740;4963
18462100.0000;16847;70.3530;5096
17235436.0000;12498;52.5010;4959
17843015.0000;11957;53.0100;5228
17419551.0000;40681;165.0500;5018
18399962.0000;29909;123.5720;4491
16830384.0000;12118;50.5060;5201
17249245.0000;15737;67.0150;4672
17136475.0000;13385;55.8610;5003
18153708.0000;13218;54.9830;4906
18169818.0000;30646;133.8150;4888
17283766.0000;19251;81.2280;4766
17555336.0000;18459;83.1370;5217
19541473.0000;11382;48.2170;4773
19203162.0000;13002;55.9330;5180
16761341.0000;11419;50.2650;4929
18335522.0000;17931;78.4750;4893
18561062.0000;22074;91.0190;4972
14655529.0000;10615;44.2060;5383
18874057.0000;19348;80.8250;5032
16678489.0000;15871;75.5130;5100
17877536.0000;17292;81.2340;4858
19631229.0000;19075;84.9930;4891
18017924.0000;18524;81.6970;5001
18745177.0000;13238;57.5660;4976
17088145.0000;18320;79.5640;5214
16185983.0000;25607;107.9620;4981
18874057.0000;12314;50.2400;5302
17796986.0000;15545;66.8360;5011
17122666.0000;16164;70.6120;5310
19315932.0000;16432;69.2860;4646
14383960.0000;12690;52.7710;5171
16508183.0000;13779;56.3510;4890
16867207.0000;17554;75.5050;5333
18089268.0000;22520;94.9260;4928
18494320.0000;21886;95.7320;4985
18756684.0000;13748;60.9860;5095
20045487.0000;10269;44.8930;5321
18963813.0000;32595;133.0810;4941
14273491.0000;28368;119.1000;5031
16558815.0000;13345;54.7120;5112
16360892.0000;15686;65.0430;5266
15886796.0000;18166;75.7500;5018
18284890.0000;24779;105.1480;4973
17725642.0000;27944;119.4500;5131
16643968.0000;10065;41.7640;5338
15327548.0000;19707;84.4030;4876
16363193.0000;20834;88.8000;5199
17122666.0000;24875;105.7520;5230
16655475.0000;10865;46.4150;5002
17253848.0000;13104;62.7030;4446
15921318.0000;12700;59.7680;5130
14837342.0000;25718;112.7020;4786
16986881.0000;13672;58.0610;5234
18333220.0000;16816;72.0580;4829
20381496.0000;12870;57.9350;5153
18722162.0000;16235;68.5650;5172
16225107.0000;18965;83.7460;5013
16524293.0000;15366;63.9590;5025
17217025.0000;10032;43.7120;5094
18397660.0000;17136;72.1760;5181
19124913.0000;24038;99.1450;5100
18086967.0000;12578;53.8880;4923
16749834.0000;27926;117.7710;4959
16874111.0000;17401;71.0520;5024
16671585.0000;13989;58.8420;5028
16864905.0000;24698;104.8070;5156
17826905.0000;19614;81.6410;5032
16492073.0000;17084;73.2070;4431
17417250.0000;13561;56.0330;5154
16786657.0000;10863;48.6220;5083
17276862.0000;25297;110.8980;5009
20678381.0000;16467;68.4040;5159
17074336.0000;18122;75.5060;4982
17101953.0000;21487;91.8260;4583
15175653.0000;18178;79.7050;4927
17672709.0000;18898;80.2520;4395
19262999.0000;15908;64.9150;5225
16632461.0000;10980;48.0160;4932
19262999.0000;31247;127.5790;4807
20563309.0000;14976;65.6870;5305
17923565.0000;14051;56.8700;5187
20982170.0000;34631;142.0060;4726
17974196.0000;24527;104.8450;5096
14775204.0000;19414;85.4980;5110
15518567.0000;18928;80.0510;4979
15872988.0000;10632;50.6760;5086
19417195.0000;17669;86.8090;5087
20027075.0000;10224;47.5740;5074
15730299.0000;14382;63.7610;5096
17566843.0000;26144;111.2120;5074
15663557.0000;10132;42.1270;4992

gr21.txt;2707;[0 6 7 5 15 4 8 2 1 20 14 13 12 17 9 16 18 19 10 3 11 0]  (2 zamiana) (chlodzenie logarytmiczne) (n=21)
18922387.0000;16152;44.8120;5086
15546184.0000;12954;35.7040;4952
18515033.0000;15336;45.6720;5221
18176723.0000;13478;38.7560;5338
16825781.0000;15239;43.2320;5323
16915537.0000;10620;31.1850;4702
18521938.0000;12487;35.5390;5345
14793615.0000;32612;93.9030;4791
15633639.0000;26631;78.3370;5141
19700272.0000;13960;42.7790;5393
19557583.0000;15346;45.3030;5148
18367742.0000;10678;30.5920;5281
19233081.0000;12539;36.8640;5068
17612871.0000;12404;36.9310;5031
16977676.0000;10059;30.9730;4900
17164092.0000;19978;59.6750;4583
18517335.0000;18706;54.4220;4934
19081186.0000;20453;56.7000;4767
19239985.0000;25682;73.7100;5036
18162914.0000;18762;55.7370;5162
17442565.0000;14777;42.0010;5071
16791260.0000;10545;30.8840;4780
18989129.0000;12504;35.4750;4864
20901620.0000;15473;44.8420;5080
17925866.0000;13587;38.6300;4999
16397714.0000;19607;57.5820;4974
18135297.0000;11087;33.4610;5264
18551856.0000;12908;38.4580;5029
16112337.0000;13587;40.1490;5036
17698024.0000;10550;32.0390;5146
17274561.0000;18386;53.8310;5122
18952306.0000;19848;54.9600;5103
17318288.0000;11042;31.3270;5173
15939729.0000;22484;61.4300;4698
18165215.0000;12804;36.2580;5035
17889043.0000;13123;38.3780;5085
19106502.0000;20968;58.9180;5067
17113460.0000;25299;70.3290;5180
16660078.0000;34490;97.7100;4980
18837234.0000;10640;29.3280;5041
15274615.0000;19906;59.4420;4988
19730190.0000;11803;34.8120;4759
16038691.0000;14226;40.1730;5073
20517281.0000;16403;46.0070;4931
19647339.0000;18228;51.4240;5118
15868385.0000;29157;82.1330;4917
19028253.0000;15300;42.9320;5027
17315986.0000;14703;43.3990;5249
15951236.0000;22360;60.6900;4829
18158311.0000;13101;36.9540;5103
16420729.0000;21392;64.3910;4988
16236614.0000;21631;71.8640;5318
14011128.0000;16455;53.4320;5170
17334398.0000;14122;44.6930;4923
16273437.0000;22526;70.1230;4962
16100830.0000;14774;43.3050;5276
20084611.0000;12656;37.6960;5281
15438017.0000;15170;44.2890;5020
17302178.0000;15461;43.6130;5116
19573693.0000;15105;45.2120;5296
18807315.0000;12448;35.3800;5390
16374700.0000;20638;61.9170;4913
18952306.0000;11930;34.9590;5349
11827067.0000;10000;29.4140;5139
15626734.0000;20664;59.9790;5240
18687641.0000;29390;80.7150;4960
17421852.0000;19924;56.4760;5134
16459853.0000;12245;37.3710;5300
15175653.0000;17977;50.7060;5194
18793507.0000;18871;55.0120;5111
16676188.0000;20866;57.9760;4996
17663503.0000;19134;55.0840;4997
15207873.0000;13681;39.7730;5022
18855646.0000;20752;58.8750;5011
17907455.0000;10094;31.2390;5000
17566843.0000;23983;79.8820;5104
16834987.0000;11514;33.7580;5311
18480512.0000;17357;50.5860;4781
16255026.0000;28766;83.8410;5146
16411523.0000;10345;31.1680;5376
14874165.0000;15926;47.5550;4788
17686517.0000;18209;53.7110;4764
18206641.0000;23720;69.2650;5152
17196312.0000;10490;31.1170;4933
16450647.0000;11216;33.8120;5139
18989129.0000;13139;39.1940;5170
18689942.0000;15364;45.4540;5400
19548377.0000;13137;38.1790;4868
18303301.0000;10250;31.0200;5137
20238807.0000;15585;46.2080;5273
20448238.0000;38304;110.9490;4749
17318288.0000;16399;48.1420;5043
17843015.0000;12467;34.6360;5276
17767067.0000;13482;38.6970;5186
16510485.0000;16789;49.6340;4784
15983456.0000;12519;36.7670;5241
19173243.0000;28378;84.3750;4925
15039869.0000;17316;50.1690;4981
17525417.0000;17698;48.9030;4737
17988005.0000;15254;43.4210;5187

gr21.txt;2707;[0 6 7 5 15 4 8 2 1 20 14 13 12 17 9 16 18 19 10 3 11 0]  (3 zamiana) (chlodzenie logarytmiczne) (n=21)
17695723.0000;15162;65.6590;5089
16533499.0000;35676;143.3540;5113
17032910.0000;17467;73.5050;5001
15557691.0000;24096;102.7420;4923
19361961.0000;13088;54.5210;5063
18047842.0000;24638;127.3170;5182
15863782.0000;15488;78.5310;4885
18963813.0000;30264;149.0570;4951
19638133.0000;19345;91.9470;5187
17391934.0000;13689;64.1890;5195
16146858.0000;15953;75.0930;4831
14114692.0000;12198;56.5310;5222
17688819.0000;10945;50.8420;4877
16045595.0000;14335;66.6150;5030
17097350.0000;13214;60.6400;5020
18142201.0000;14025;64.0950;5182
19246889.0000;14861;66.9050;4934
17481690.0000;10850;49.4050;5122
16897126.0000;18467;84.4410;4918
20409113.0000;30457;134.0600;5144
17170996.0000;19202;86.7770;5073
18519636.0000;16839;74.2720;4805
18834933.0000;18473;81.3220;4919
18910880.0000;30103;131.9930;5004
19523061.0000;12801;56.9700;4701
19852166.0000;13870;61.6860;4887
18906277.0000;22393;99.5460;4812
15797040.0000;13786;59.8410;5014
17829206.0000;20514;90.2050;4947
